"SITE_ID","YEAR","SEASON","DATEON","DATEOFF","SO2_CONC","SO4_CONC","NO3_CONC","HNO3_CONC","TNO3_CONC","NH4_CONC","CA_CONC","NA_CONC","MG_CONC","K_CONC","CL_CONC"
"CDR119","1998.0","SU","06/02/1998 09:00:00","09/01/1998 08:00:00","4.087","9.584","0.077","1.621","1.672","2.351","","","","",""
"PSU106","2019.0","WI","12/04/2018 09:00:00","02/26/2019 08:00:00","1.179","1.342","2.6","0.438","3.031","1.134","0.179","0.157","0.029","0.054","0.157"
"MCK231","2005.0","SU","05/31/2005 09:00:00","08/30/2005 08:00:00","4.573","8.094","0.286","1.957","2.212","2.837","0.292","0.048","0.044","0.089","0.032"
"PSU106","2011.0","WI","11/30/2010 09:00:00","03/01/2011 08:00:00","8.001","2.636","2.674","0.834","3.495","1.624","0.188","0.189","0.029","0.058","0.159"
"GTH161","2004.0","SU","06/01/2004 09:00:00","08/31/2004 08:00:00","0.163","0.558","0.145","0.312","0.452","0.225","0.116","0.025","0.018","0.03","0.013"
"SAL133","2014.0","WI","12/03/2013 09:00:00","03/04/2014 08:00:00","3.626","2.172","5.064","0.437","5.494","2.137","0.271","0.196","0.055","0.066","0.186"
"CTH110","1989.0","WI","11/29/1988 09:00:00","02/28/1989 08:00:00","20.81","3.225","0.988","2.961","3.887","1.222","0.161","0.137","0.036","0.169",""
"BVL130","2010.0","SU","06/01/2010 09:00:00","08/31/2010 08:00:00","1.604","3.315","0.512","1.455","1.944","1.022","0.609","0.059","0.103","0.106","0.032"
"HOX148","2017.0","SU","05/30/2017 09:00:00","08/29/2017 08:00:00","0.302","0.727","0.149","0.476","0.617","0.287","0.167","0.016","0.043","0.062","0.033"
"GLR468","1989.0","SU","05/30/1989 09:00:00","08/29/1989 08:00:00","0.498","0.728","0.133","0.313","0.441","0.281","0.115","0.045","0.033","0.111",""
"GAS153","2009.0","WI","12/02/2008 09:00:00","03/03/2009 08:00:00","3.274","2.051","0.827","1.032","1.843","0.702","0.249","0.279","0.045","0.084","0.103"
"VIN140","2015.0","WI","12/02/2014 09:00:00","03/03/2015 08:00:00","3.991","2.402","3.451","0.531","3.973","1.637","0.393","0.155","0.048","0.058","0.161"
"KIC003","2018.0","WI","11/28/2017 09:00:00","02/27/2018 08:00:00","0.909","1.32","3.111","0.354","3.459","0.766","1.941","0.157","0.045","0.083","0.187"
"ROM406","2003.0","SU","06/03/2003 09:00:00","09/02/2003 08:00:00","0.405","0.932","0.262","1.021","1.267","0.387","0.151","0.026","0.02","0.045",""
"CHE185","2009.0","WI","12/02/2008 09:00:00","03/03/2009 08:00:00","1.721","1.887","1.987","0.886","2.859","0.956","0.511","0.231","0.055","0.109","0.156"
"CDR119","2003.0","WI","12/03/2002 09:00:00","03/04/2003 08:00:00","11.377","2.879","0.7","2.022","2.689","0.996","0.14","0.093","0.024","0.066",""
"YOS404","2010.0","WI","12/01/2009 09:00:00","03/02/2010 08:00:00","","","","","","","","","","",""
"ANA115","1997.0","SU","06/03/1997 09:00:00","09/02/1997 08:00:00","3.685","5.11","0.512","2.737","3.205","1.674","","","","",""
"CND125","2022.0","WI","11/30/2021 09:00:00","03/01/2022 08:00:00","0.463","0.854","0.689","0.598","1.277","0.37","0.106","0.206","0.033","0.068","0.125"
"GAS253","1989.0","WI","11/29/1988 09:00:00","02/28/1989 08:00:00","","","","","","","","","","",""
"CHE185","2014.0","SU","06/03/2014 09:00:00","09/02/2014 08:00:00","0.629","2.231","0.592","0.653","1.235","0.584","0.424","0.269","0.072","0.106","0.133"
"LYE145","2001.0","WI","11/28/2000 09:00:00","02/27/2001 08:00:00","6.461","1.794","0.527","2.023","2.517","0.688","0.073","0.112","0.019","0.028",""
"DEN417","2010.0","WI","12/01/2009 09:00:00","03/02/2010 08:00:00","0.892","0.25","0.089","0.082","0.169","0.073","0.018","0.046","0.01","0.016","0.033"
"ALH157","2009.0","WI","12/02/2008 09:00:00","03/03/2009 08:00:00","3.456","2.062","3.408","0.423","3.824","1.544","0.387","0.195","0.053","0.068","0.19"
"WST109","2002.0","SU","06/04/2002 09:00:00","09/03/2002 08:00:00","0.632","3.055","0.074","0.643","0.707","0.92","0.076","0.043","0.016","0.066",""
"PET427","2011.0","WI","11/30/2010 09:00:00","03/01/2011 08:00:00","0.836","0.408","0.236","0.748","0.972","0.174","0.108","0.033","0.011","0.016","0.015"
"CDZ171","2001.0","SU","05/29/2001 09:00:00","09/04/2001 08:00:00","3.384","6.434","0.334","2.082","2.383","2.029","0.259","0.108","0.038","0.082",""
"EGB181","2021.0","SU","06/01/2021 09:00:00","08/31/2021 08:00:00","","","","","","","","","","",""
"RCK163","1991.0","SU","06/04/1991 09:00:00","09/03/1991 08:00:00","0.259","0.448","0.181","0.501","0.673","0.19","","","","",""
"MCK131","1995.0","SU","05/30/1995 09:00:00","08/29/1995 08:00:00","4.505","9.951","0.414","3.511","3.87","3.15","","","","",""
"YEL408","2015.0","SU","06/02/2015 09:00:00","09/01/2015 08:00:00","0.536","0.401","0.118","0.232","0.347","0.203","0.108","0.029","0.017","0.046","0.014"
"STK138","2010.0","SU","06/01/2010 09:00:00","08/31/2010 08:00:00","1.188","2.203","0.606","1.043","1.633","0.768","0.522","0.027","0.158","0.094","0.032"
"ROM206","2003.0","WI","12/03/2002 09:00:00","03/04/2003 08:00:00","0.307","0.391","0.231","0.318","0.544","0.2","0.036","0.017","0.006","0.01",""
"CON186","2007.0","SU","05/29/2007 09:00:00","09/04/2007 08:00:00","0.562","1.521","1.4","3.697","5.039","0.521","0.38","0.314","0.09","0.09","0.017"
"SEK402","1997.0","SU","06/03/1997 09:00:00","09/02/1997 08:00:00","1.443","1.67","1.094","2.351","3.407","0.719","","","","",""
"KEF112","1995.0","WI","11/29/1994 09:00:00","02/28/1995 08:00:00","16.54","2.768","0.818","2.126","2.911","0.963","","","","",""
"CDR119","2004.0","SU","06/01/2004 09:00:00","08/31/2004 08:00:00","2.847","8.184","0.06","0.766","0.814","2.3","0.116","0.024","0.021","0.086","0.033"
"LAV410","2007.0","WI","11/28/2006 09:00:00","02/27/2007 08:00:00","0.155","0.167","0.083","0.176","0.257","0.067","0.019","0.022","0.005","0.008","0.018"
"SND152","2011.0","WI","11/30/2010 09:00:00","03/01/2011 08:00:00","2.66","2.37","2.342","0.613","2.945","1.454","0.188","0.132","0.03","0.078","0.082"
"ROM406","2014.0","WI","12/03/2013 09:00:00","03/04/2014 08:00:00","0.13","0.213","0.103","0.157","0.258","0.107","0.023","0.011","0.003","0.006","0.014"
"COW137","2015.0","SU","06/02/2015 09:00:00","09/01/2015 08:00:00","0.225","1.481","0.122","0.304","0.421","0.462","0.097","0.062","0.026","0.084","0.032"
"MAC426","2010.0","WI","12/01/2009 09:00:00","03/02/2010 08:00:00","5.261","2.755","2.927","0.922","3.835","1.723","0.177","0.089","0.021","0.066","0.059"
"EGB181","2019.0","WI","12/04/2018 09:00:00","02/26/2019 08:00:00","0.6","1.056","2.541","0.212","2.75","0.977","0.258","0.234","0.037","0.041","0.32"
"WSP144","2020.0","WI","12/03/2019 09:00:00","03/03/2020 08:00:00","0.562","0.856","1.925","0.801","2.713","0.703","0.123","0.312","0.038","0.062","0.344"
"CTH110","2014.0","WI","12/03/2013 09:00:00","03/04/2014 08:00:00","2.804","1.617","1.708","0.726","2.422","0.968","0.131","0.195","0.023","0.045","0.133"
"WEL149","1998.0","WI","12/02/1997 09:00:00","03/03/1998 08:00:00","4.529","2.239","1.167","1.397","2.542","1.011","","","","",""
"ASH135","2016.0","WI","12/01/2015 09:00:00","03/01/2016 08:00:00","0.512","0.623","0.286","0.181","0.464","0.203","0.062","0.114","0.019","0.09","0.106"
"ARE128","2000.0","SU","05/30/2000 09:00:00","08/29/2000 08:00:00","5.864","6.945","0.639","3.694","4.274","2.538","0.189","0.059","0.03","0.071",""
"SAN189","2013.0","WI","12/04/2012 09:00:00","02/26/2013 08:00:00","0.516","1.176","2.787","0.172","2.955","1.096","0.302","0.061","0.039","0.049","0.088"
"GRC474","1991.0","SU","06/04/1991 09:00:00","09/03/1991 08:00:00","0.426","0.96","0.277","0.889","1.152","0.321","","","","",""
"NPT006","2022.0","SU","05/31/2022 09:00:00","08/30/2022 08:00:00","","","","","","","","","","",""
"CAT175","2015.0","WI","12/02/2014 09:00:00","03/03/2015 08:00:00","1.545","1.039","0.736","0.632","1.357","0.466","0.062","0.133","0.018","0.026","0.05"
"PED108","1995.0","WI","11/29/1994 09:00:00","02/28/1995 08:00:00","8.978","2.797","0.725","2.053","2.746","0.98","","","","",""
"GRB411","2017.0","WI","11/29/2016 09:00:00","02/28/2017 08:00:00","0.278","0.164","0.094","0.116","0.208","0.06","0.099","0.022","0.011","0.009","0.022"
"VOY413","1998.0","WI","12/02/1997 09:00:00","03/03/1998 08:00:00","1.407","1.634","1.168","0.849","2.004","0.725","","","","",""
"QAK172","2018.0","SU","05/29/2018 09:00:00","09/04/2018 08:00:00","0.776","1.586","0.314","0.846","1.147","0.58","0.316","0.033","0.067","0.083","0.032"
"ALC188","2020.0","SU","06/02/2020 09:00:00","09/01/2020 08:00:00","0.301","1.708","0.725","0.375","1.094","0.246","0.345","0.681","0.126","0.135","0.595"
"NEC602","2020.0","SU","06/02/2020 09:00:00","09/01/2020 08:00:00","0.269","0.664","0.223","0.794","1.005","0.267","0.637","0.04","0.043","0.092","0.015"
"ASH135","2002.0","SU","06/04/2002 09:00:00","09/03/2002 08:00:00","0.471","1.9","0.135","0.407","0.536","0.579","0.119","0.042","0.024","0.163",""
"HOX148","2002.0","SU","06/04/2002 09:00:00","09/03/2002 08:00:00","1.772","3.912","0.311","1.493","1.779","1.25","0.289","0.03","0.063","0.106",""
"PSU106","2004.0","WI","12/02/2003 09:00:00","03/02/2004 08:00:00","17.699","2.829","2.697","1.556","4.228","1.596","0.215","0.19","0.03","0.047","0.109"
"VPI120","1997.0","SU","06/03/1997 09:00:00","09/02/1997 08:00:00","5.0","8.35","0.284","2.757","2.997","2.002","","","","",""
"HVT424","2000.0","SU","05/30/2000 09:00:00","08/29/2000 08:00:00","8.1","1.259","0.127","0.095","0.22","0.141","0.03","0.327","0.042","0.058",""
"PSU106","2006.0","SU","05/30/2006 09:00:00","08/29/2006 08:00:00","6.011","6.895","0.213","1.713","1.899","2.386","0.283","0.044","0.045","0.077","0.092"
"SEK402","1998.0","SU","06/02/1998 09:00:00","09/01/1998 08:00:00","2.076","2.627","0.937","2.5","3.397","1.131","","","","",""
"PAL190","2013.0","WI","12/04/2012 09:00:00","02/26/2013 08:00:00","1.047","0.877","1.496","0.415","1.904","0.581","0.679","0.055","0.046","0.065","0.026"
"ANA115","1995.0","SU","05/30/1995 09:00:00","08/29/1995 08:00:00","3.477","6.118","0.52","3.458","3.923","1.883","","","","",""
"SEK430","2009.0","SU","06/02/2009 09:00:00","09/01/2009 08:00:00","1.503","1.751","0.852","2.487","3.3","0.706","0.316","0.217","0.082","0.162","0.031"
"SAL133","1994.0","SU","05/31/1994 09:00:00","08/30/1994 08:00:00","5.213","7.8","0.846","3.84","4.625","2.769","","","","",""
"EGB181","2022.0","SU","05/31/2022 09:00:00","08/30/2022 08:00:00","","","","","","","","","","",""
"THR422","2019.0","WI","12/04/2018 09:00:00","02/26/2019 08:00:00","","","","","","","","","","",""
"CAN407","2011.0","WI","11/30/2010 09:00:00","03/01/2011 08:00:00","0.296","0.388","0.387","0.698","1.074","0.177","0.094","0.038","0.012","0.065","0.02"
"IRL141","2004.0","SU","06/01/2004 09:00:00","08/31/2004 08:00:00","1.38","2.963","1.714","0.692","2.395","0.687","0.276","1.443","0.21","0.135","1.849"
"GLR468","2017.0","SU","05/30/2017 09:00:00","08/29/2017 08:00:00","0.175","0.436","0.137","0.265","0.397","0.196","0.413","0.027","0.08","0.102","0.017"
"ASH135","1999.0","SU","06/01/1999 09:00:00","08/31/1999 08:00:00","0.507","2.155","0.118","0.479","0.589","0.632","","","","",""
"ABT147","2005.0","SU","05/31/2005 09:00:00","08/30/2005 08:00:00","2.152","4.962","0.261","2.138","2.365","1.671","0.105","0.168","0.04","0.074","0.049"
"EVE419","2022.0","SU","05/31/2022 09:00:00","08/30/2022 08:00:00","","","","","","","","","","",""
"GAS153","2020.0","WI","12/03/2019 09:00:00","03/03/2020 08:00:00","0.341","0.704","0.376","0.661","1.026","0.257","0.062","0.168","0.025","0.05","0.135"
"ASH135","1994.0","SU","05/31/1994 09:00:00","08/30/1994 08:00:00","0.518","2.772","0.126","0.482","0.601","0.701","","","","",""
"GTH161","1992.0","WI","12/03/1991 09:00:00","03/03/1992 08:00:00","0.118","0.285","0.034","0.149","0.18","0.107","","","","",""
"BFT142","2009.0","SU","06/02/2009 09:00:00","09/01/2009 08:00:00","0.932","3.385","0.921","0.495","1.409","0.699","0.383","1.066","0.155","0.133","0.887"
"CHE185","2021.0","WI","12/01/2020 09:00:00","03/02/2021 08:00:00","0.539","1.001","1.685","0.649","2.324","0.676","0.343","0.067","0.027","0.088","0.038"
"CKT136","2017.0","WI","11/29/2016 09:00:00","02/28/2017 08:00:00","0.934","1.134","0.632","0.844","1.463","0.455","0.14","0.095","0.023","0.041","0.038"
"QAK172","2010.0","SU","06/01/2010 09:00:00","08/31/2010 08:00:00","6.79","5.904","0.397","1.683","2.053","1.678","0.463","0.045","0.092","0.121","0.032"
"WNC429","2007.0","WI","11/28/2006 09:00:00","02/27/2007 08:00:00","0.858","0.609","0.464","0.466","0.923","0.274","0.166","0.031","0.016","0.02","0.016"
"ROM206","2008.0","WI","12/04/2007 09:00:00","03/04/2008 08:00:00","0.236","0.298","0.174","0.199","0.37","0.142","0.024","0.014","0.004","0.007","0.014"
"THR422","2011.0","WI","11/30/2010 09:00:00","03/01/2011 08:00:00","1.927","1.076","0.869","0.585","1.445","0.553","0.085","0.06","0.017","0.022","0.031"
"ROM206","2001.0","SU","05/29/2001 09:00:00","09/04/2001 08:00:00","","","","","","","","","","",""
"BVL130","1992.0","WI","12/03/1991 09:00:00","03/03/1992 08:00:00","9.047","3.88","4.292","1.333","5.604","2.501","","","","",""
"KNZ184","2010.0","SU","06/01/2010 09:00:00","08/31/2010 08:00:00","0.556","2.063","0.827","0.845","1.659","0.458","1.737","0.116","0.063","0.099","0.038"
"BEL116","1992.0","SU","06/02/1992 09:00:00","09/01/1992 08:00:00","7.514","8.878","0.452","3.277","3.677","3.068","","","","",""
"GRS420","2003.0","SU","06/03/2003 09:00:00","09/02/2003 08:00:00","2.492","7.717","0.033","2.051","2.052","1.789","0.165","0.063","0.036","0.068",""
"CDR119","1993.0","SU","06/01/1993 09:00:00","08/31/1993 08:00:00","6.259","11.642","0.091","1.664","1.729","2.573","","","","",""
"YEL408","2013.0","SU","06/04/2013 09:00:00","09/03/2013 08:00:00","0.587","0.426","0.135","0.233","0.364","0.201","0.149","0.031","0.023","0.05","0.018"
"VOY413","2016.0","WI","12/01/2015 09:00:00","03/01/2016 08:00:00","0.33","0.8","0.927","0.234","1.158","0.502","0.045","0.055","0.014","0.024","0.036"
"BUF603","2019.0","SU","06/04/2019 09:00:00","09/03/2019 08:00:00","0.199","0.497","0.114","0.578","0.682","0.18","0.183","0.018","0.028","0.037","0.014"
"VIN140","2009.0","SU","06/02/2009 09:00:00","09/01/2009 08:00:00","2.942","4.54","0.801","1.497","2.274","1.396","1.272","0.051","0.099","0.14","0.035"
"ABT147","2001.0","SU","05/29/2001 09:00:00","09/04/2001 08:00:00","2.378","4.768","0.288","2.363","2.614","1.564","0.103","0.201","0.038","0.056",""
"WEL149","1996.0","WI","11/28/1995 09:00:00","02/27/1996 08:00:00","","","","","","","","","","",""
"GRC474","1994.0","SU","05/31/1994 09:00:00","08/30/1994 08:00:00","0.348","1.099","0.32","1.06","1.363","0.344","","","","",""
"OXF122","1996.0","WI","11/28/1995 09:00:00","02/27/1996 08:00:00","15.367","3.341","3.931","1.566","5.472","2.301","","","","",""
"CDR119","2000.0","SU","05/30/2000 09:00:00","08/29/2000 08:00:00","3.136","8.013","0.074","1.298","1.351","2.137","0.119","0.055","0.024","0.095",""
"VPI120","2008.0","WI","12/04/2007 09:00:00","03/04/2008 08:00:00","7.95","2.299","0.306","1.996","2.27","0.735","0.123","0.089","0.022","0.038","0.031"
"WSP144","2018.0","SU","05/29/2018 09:00:00","09/04/2018 08:00:00","0.391","1.257","0.409","0.985","1.378","0.371","0.151","0.288","0.063","0.09","0.176"
"SAN189","2008.0","SU","06/03/2008 09:00:00","09/02/2008 08:00:00","0.613","2.08","0.566","1.341","1.886","0.644","0.593","0.038","0.083","0.102","0.016"
"NIC001","2017.0","WI","11/29/2016 09:00:00","02/28/2017 08:00:00","0.426","0.748","0.651","0.303","0.949","0.382","0.081","0.072","0.013","0.025","0.037"
"HOX148","2017.0","WI","11/29/2016 09:00:00","02/28/2017 08:00:00","0.693","0.886","1.456","0.407","1.856","0.664","0.101","0.063","0.025","0.035","0.048"
"WSP144","2001.0","SU","05/29/2001 09:00:00","09/04/2001 08:00:00","4.438","6.87","0.195","3.538","3.677","2.218","0.189","0.168","0.056","0.073",""
"CVL151","2009.0","SU","06/02/2009 09:00:00","09/01/2009 08:00:00","0.556","2.983","0.3","0.803","1.09","0.88","0.2","0.149","0.046","0.107","0.036"
"MAC426","2006.0","SU","05/30/2006 09:00:00","08/29/2006 08:00:00","2.968","7.272","0.225","1.698","1.896","2.294","0.269","0.074","0.047","0.102","0.032"
"WSP144","2003.0","SU","06/03/2003 09:00:00","09/02/2003 08:00:00","4.47","7.246","0.286","3.204","3.439","2.431","0.17","0.106","0.047","0.09",""
"CAN407","2021.0","WI","12/01/2020 09:00:00","03/02/2021 08:00:00","0.158","0.245","0.38","0.391","0.764","0.118","0.251","0.068","0.025","0.047","0.063"
"KEF112","2011.0","WI","11/30/2010 09:00:00","03/01/2011 08:00:00","6.415","2.258","0.81","1.359","2.148","0.9","0.098","0.118","0.017","0.039","0.043"
"NIC001","2019.0","SU","06/04/2019 09:00:00","09/03/2019 08:00:00","0.094","0.669","0.048","0.239","0.283","0.207","0.094","0.019","0.015","0.065","0.017"
"JOT403","2021.0","WI","12/01/2020 09:00:00","03/02/2021 08:00:00","0.172","0.262","0.417","0.634","1.041","0.092","0.234","0.112","0.03","0.035","0.042"
"CAN407","1998.0","WI","12/02/1997 09:00:00","03/03/1998 08:00:00","1.113","0.541","0.286","0.972","1.242","0.204","","","","",""
"PSU106","2020.0","WI","12/03/2019 09:00:00","03/03/2020 08:00:00","0.74","0.953","2.18","0.476","2.648","0.885","0.196","0.138","0.026","0.051","0.163"
"KNZ184","2013.0","SU","06/04/2013 09:00:00","09/03/2013 08:00:00","0.576","1.836","0.802","0.728","1.518","0.456","1.824","0.115","0.074","0.094","0.044"
"ROM206","2017.0","WI","11/29/2016 09:00:00","02/28/2017 08:00:00","0.241","0.19","0.104","0.208","0.309","0.084","0.032","0.017","0.005","0.009","0.014"
"PIN414","2000.0","WI","11/30/1999 09:00:00","02/29/2000 08:00:00","0.312","0.522","1.105","0.839","1.93","0.23","","","","",""
"SHE604","2020.0","WI","12/03/2019 09:00:00","03/03/2020 08:00:00","0.249","0.342","0.502","0.27","0.768","0.22","0.075","0.034","0.014","0.019","0.02"
"CHA467","1993.0","SU","06/01/1993 09:00:00","08/31/1993 08:00:00","1.386","1.486","0.243","0.71","0.942","0.405","","","","",""
"MEV405","2006.0","SU","05/30/2006 09:00:00","08/29/2006 08:00:00","0.41","0.828","0.156","1.166","1.304","0.299","0.179","0.032","0.022","0.036","0.013"
"KEF112","1992.0","WI","12/03/1991 09:00:00","03/03/1992 08:00:00","23.58","3.42","0.441","2.101","2.567","1.055","","","","",""
"GRC474","2002.0","WI","12/04/2001 09:00:00","02/26/2002 08:00:00","0.362","0.311","0.166","0.645","0.801","0.114","0.074","0.043","0.011","0.011",""
"JOT403","2002.0","WI","12/04/2001 09:00:00","02/26/2002 08:00:00","0.344","0.355","0.791","1.687","2.451","0.239","0.162","0.108","0.023","0.029",""
"COW137","2004.0","SU","06/01/2004 09:00:00","08/31/2004 08:00:00","0.387","4.984","0.055","0.443","0.491","1.482","0.051","0.037","0.016","0.087","0.031"
"MCK131","2014.0","WI","12/03/2013 09:00:00","03/04/2014 08:00:00","3.173","2.044","1.834","1.131","2.947","1.139","0.196","0.137","0.027","0.055","0.071"
"ACA416","2011.0","SU","05/31/2011 09:00:00","08/30/2011 08:00:00","0.438","1.369","0.166","0.538","0.696","0.388","0.049","0.249","0.036","0.047","0.12"
"PET427","2020.0","SU","06/02/2020 09:00:00","09/01/2020 08:00:00","0.263","0.681","0.34","0.819","1.146","0.248","0.329","0.111","0.044","0.125","0.058"
"CTH110","1997.0","SU","06/03/1997 09:00:00","09/02/1997 08:00:00","4.95","6.045","0.377","2.467","2.804","1.792","","","","",""
"PND165","1990.0","WI","11/28/1989 09:00:00","02/27/1990 08:00:00","0.342","0.308","0.075","0.183","0.255","0.123","","","","",""
"POF425","2002.0","WI","12/04/2001 09:00:00","02/26/2002 08:00:00","0.524","0.259","0.097","0.183","0.277","0.063","0.058","0.074","0.012","0.009",""
"BEL116","1998.0","WI","12/02/1997 09:00:00","03/03/1998 08:00:00","14.353","3.142","1.685","1.311","2.975","1.535","","","","",""
"JOT403","2012.0","WI","11/29/2011 09:00:00","02/28/2012 08:00:00","0.193","0.437","0.572","0.956","1.513","0.194","0.235","0.138","0.035","0.035","0.078"
"PAR107","1997.0","SU","06/03/1997 09:00:00","09/02/1997 08:00:00","3.949","8.724","0.263","1.788","2.023","2.197","","","","",""
"MKG113","1990.0","WI","11/28/1989 09:00:00","02/27/1990 08:00:00","31.167","4.216","1.718","2.363","4.043","1.667","","","","",""
"OXF122","2002.0","SU","06/04/2002 09:00:00","09/03/2002 08:00:00","6.65","8.367","0.481","3.93","4.349","2.739","0.466","0.067","0.101","0.097",""
